complaints_id,month,,region_name,circle_name,division_name,Estimated_Time_of_Restoration,season
11873151,,,,,,446,Summer
12461458,,,,,,446,Rainy
11468081,,,,,,446,Summer
12773532,,,,,,446,Rainy
12912122,,,,,,446,Rainy
13080775,,,,,,446,Winter
12818308,,,,,,446,Rainy
13195983,,,,,,446,Winter
11562056,,,,,,446,Summer
12244027,,,,,,446,Rainy
12773468,,,,,,446,Rainy
12973900,,,,,,446,Rainy
11728935,,,,,,446,Summer
13185611,,,,,,446,Winter
13017062,,,,,,446,Rainy
11588472,,,,,,446,Summer
11811584,,,,,,446,Summer
12654584,,,,,,446,Rainy
11740364,,,,,,446,Summer
13175777,,,,,,446,Winter
13218351,,,,,,446,Winter
13140348,,,,,,446,Winter
11716922,,,,,,446,Summer
13023123,,,,,,446,Rainy
11964760,,,,,,446,Summer
13000775,,,,,,446,Rainy
11857758,,,,,,446,Summer
11857732,,,,,,446,Summer
13170371,,,,,,446,Winter
11857702,,,,,,446,Summer
12944727,,,,,,446,Rainy
11649303,,,,,,446,Summer
12550916,,,,,,446,Rainy
13208250,,,,,,446,Winter
11518328,,,,,,446,Summer
11530790,,,,,,446,Summer
11339291,,,,,,446,Summer
12622130,,,,,,446,Rainy
13116730,,,,,,446,Winter
12528314,,,,,,446,Rainy
12836951,,,,,,446,Rainy
11943140,,,,,,446,Summer
12293515,,,,,,446,Rainy
11857511,,,,,,446,Summer
12193913,,,,,,446,Rainy
11344094,,,,,,446,Summer
13201495,,,,,,446,Winter
13140802,,,,,,446,Winter
12888286,,,,,,446,Rainy
12992330,,,,,,446,Rainy
12042344,,,,,,446,Summer
12135912,,,,,,446,Summer
13059526,,,,,,446,Rainy
13024068,,,,,,446,Rainy
11872157,,,,,,446,Summer
12162836,,,,,,446,Rainy
11915848,,,,,,446,Summer
11496120,,,,,,446,Summer
11339327,,,,,,446,Summer
12091158,,,,,,446,Summer
11801865,,,,,,446,Summer
12607996,,,,,,446,Rainy
13214143,,,,,,446,Winter
11972859,,,,,,446,Summer
12635070,,,,,,446,Rainy
12042886,,,,,,446,Summer
11898107,,,,,,446,Summer
12736349,,,,,,446,Rainy
12177117,,,,,,446,Rainy
12077220,,,,,,446,Summer
13179555,,,,,,446,Winter
11950227,,,,,,446,Summer
12476668,,,,,,446,Rainy
12964943,,,,,,446,Rainy
12501790,,,,,,446,Rainy
11802917,,,,,,446,Summer
13104473,,,,,,446,Winter
13194042,,,,,,446,Winter
12159607,,,,,,446,Rainy
11369071,,,,,,446,Summer
12062992,,,,,,446,Summer
11333600,,,,,,446,Summer
12367688,,,,,,446,Rainy
13003081,,,,,,446,Rainy
12021529,,,,,,446,Summer
12438257,,,,,,446,Rainy
11386028,,,,,,446,Summer
13203326,,,,,,446,Winter
13207730,,,,,,446,Winter
11307416,,,,,,446,Summer
12141710,,,,,,446,Summer
13124602,,,,,,446,Winter
12651729,,,,,,446,Rainy
12062606,,,,,,446,Summer
11898048,,,,,,446,Summer
13061440,,,,,,446,Rainy
11317113,,,,,,446,Summer
12367562,,,,,,446,Rainy
13066499,,,,,,446,Rainy
11397741,,,,,,446,Summer
11605381,,,,,,446,Summer
12965942,,,,,,446,Rainy
12840108,,,,,,446,Rainy
13088384,,,,,,446,Winter
11872917,,,,,,446,Summer
12063090,,,,,,446,Summer
12079374,,,,,,446,Summer
12517969,,,,,,446,Rainy
11946055,,,,,,446,Summer
12462115,,,,,,446,Rainy
13168575,,,,,,446,Winter
13059573,,,,,,446,Rainy
11858855,,,,,,446,Summer
12476352,,,,,,446,Rainy
11843056,,,,,,446,Summer
11642962,,,,,,446,Summer
12038735,,,,,,446,Summer
12107513,,,,,,446,Summer
13014233,,,,,,446,Rainy
12509721,,,,,,446,Rainy
12461926,,,,,,446,Rainy
12827562,,,,,,446,Rainy
13042839,,,,,,446,Rainy
11604045,,,,,,446,Summer
12562737,,,,,,446,Rainy
12322938,,,,,,446,Rainy
11647970,,,,,,446,Summer
11857058,,,,,,446,Summer
12701714,,,,,,446,Rainy
11307370,,,,,,446,Summer
11303490,,,,,,446,Summer
12632321,,,,,,446,Rainy
12476873,,,,,,446,Rainy
11964441,,,,,,446,Summer
12001548,,,,,,446,Summer
13138813,,,,,,446,Winter
12510438,,,,,,446,Rainy
12295848,,,,,,446,Rainy
12184941,,,,,,446,Rainy
12388080,,,,,,446,Rainy
13119279,,,,,,446,Winter
11850129,,,,,,446,Summer
12741775,,,,,,446,Rainy
11968251,,,,,,446,Summer
11308276,,,,,,446,Summer
13053789,,,,,,446,Rainy
11517850,,,,,,446,Summer
12006421,,,,,,446,Summer
12963672,,,,,,446,Rainy
13108777,,,,,,446,Winter
12003158,,,,,,446,Summer
12001605,,,,,,446,Summer
13141523,,,,,,446,Winter
12760473,,,,,,446,Rainy
12908678,,,,,,446,Rainy
11888324,,,,,,446,Summer
13153127,,,,,,446,Winter
12423838,,,,,,446,Rainy
12711953,,,,,,446,Rainy
11369838,,,,,,446,Summer
12894820,,,,,,446,Rainy
11851571,,,,,,446,Summer
12760505,,,,,,446,Rainy
11608057,,,,,,446,Summer
12539037,,,,,,446,Rainy
12711747,,,,,,446,Rainy
11477001,,,,,,446,Summer
11352400,,,,,,446,Summer
11897832,,,,,,446,Summer
12939006,,,,,,446,Rainy
12003345,,,,,,446,Summer
12006438,,,,,,446,Summer
11534553,,,,,,446,Summer
11425476,,,,,,446,Summer
11432396,,,,,,446,Summer
11992345,,,,,,446,Summer
13227185,,,,,,446,Winter
12690566,,,,,,446,Rainy
13036717,,,,,,446,Rainy
12077759,,,,,,446,Summer
13102616,,,,,,446,Winter
12665935,,,,,,446,Rainy
12507362,,,,,,446,Rainy
11964415,,,,,,446,Summer
12580541,,,,,,446,Rainy
12202969,,,,,,446,Rainy
13087542,,,,,,446,Winter
12424062,,,,,,446,Rainy
12405521,,,,,,446,Rainy
12874446,,,,,,446,Rainy
12437054,,,,,,446,Rainy
12037658,,,,,,446,Summer
12041066,,,,,,446,Summer
11868316,,,,,,446,Summer
12912416,,,,,,446,Rainy
12720749,,,,,,446,Rainy
11493599,,,,,,446,Summer
12680071,,,,,,446,Rainy
12989324,,,,,,446,Rainy
12720256,,,,,,446,Rainy
13158163,,,,,,446,Winter
12025592,,,,,,446,Summer
12379611,,,,,,446,Rainy
13132999,,,,,,446,Winter
12072271,,,,,,446,Summer
13239219,,,,,,446,Winter
13094939,,,,,,446,Winter
13211952,,,,,,446,Winter
12500926,,,,,,446,Rainy
11849838,,,,,,446,Summer
13086802,,,,,,446,Winter
12557598,,,,,,446,Rainy
13103421,,,,,,446,Winter
12708700,,,,,,446,Rainy
13060749,,,,,,446,Rainy
11849594,,,,,,446,Summer
11562429,,,,,,446,Summer
11541297,,,,,,446,Summer
12169714,,,,,,446,Rainy
11896269,,,,,,446,Summer
12252902,,,,,,446,Rainy
11625669,,,,,,446,Summer
11873180,,,,,,446,Summer
12413838,,,,,,446,Rainy
12015973,,,,,,446,Summer
11423456,,,,,,446,Summer
12974577,,,,,,446,Rainy
11363093,,,,,,446,Summer
11410763,,,,,,446,Summer
12805475,,,,,,446,Rainy
11377595,,,,,,446,Summer
11599760,,,,,,446,Summer
12546015,,,,,,446,Rainy
13081684,,,,,,446,Winter
13195771,,,,,,446,Winter
12025455,,,,,,446,Summer
12003198,,,,,,446,Summer
11818520,,,,,,447,Summer
13217126,,,,,,447,Winter
12040722,,,,,,447,Summer
12582012,,,,,,447,Rainy
11351976,,,,,,447,Summer
13033773,,,,,,447,Rainy
11857303,,,,,,447,Summer
12815679,,,,,,447,Rainy
13006485,,,,,,447,Rainy
11988722,,,,,,447,Summer
11711175,,,,,,447,Summer
11738047,,,,,,447,Summer
11358164,,,,,,447,Summer
13029971,,,,,,447,Rainy
13194057,,,,,,447,Winter
13195727,,,,,,447,Winter
13190207,,,,,,447,Winter
12651596,,,,,,447,Rainy
13111937,,,,,,447,Winter
11835156,,,,,,447,Summer
12632522,,,,,,447,Rainy
11418876,,,,,,447,Summer
11368879,,,,,,447,Summer
12446298,,,,,,447,Rainy
12978952,,,,,,447,Rainy
11349685,,,,,,447,Summer
11273719,,,,,,447,Summer
12440443,,,,,,447,Rainy
11391799,,,,,,447,Summer
12079058,,,,,,447,Summer
11432367,,,,,,447,Summer
12151984,,,,,,447,Summer
11325435,,,,,,447,Summer
11351127,,,,,,447,Summer
12689197,,,,,,447,Rainy
12358323,,,,,,447,Rainy
11339045,,,,,,447,Summer
13171105,,,,,,447,Winter
11596227,,,,,,447,Summer
12641512,,,,,,447,Rainy
11935854,,,,,,447,Summer
11301829,,,,,,447,Summer
12117588,,,,,,447,Summer
11391956,,,,,,447,Summer
11637974,,,,,,447,Summer
12831595,,,,,,447,Rainy
12332132,,,,,,447,Rainy
12935500,,,,,,447,Rainy
11647984,,,,,,447,Summer
13152937,,,,,,447,Winter
13081921,,,,,,447,Winter
12641489,,,,,,447,Rainy
13169736,,,,,,447,Winter
11734383,,,,,,447,Summer
12710161,,,,,,447,Rainy
12992201,,,,,,447,Rainy
12911965,,,,,,447,Rainy
11738288,,,,,,447,Summer
11314480,,,,,,447,Summer
11887782,,,,,,447,Summer
13112298,,,,,,447,Winter
11485384,,,,,,447,Summer
11625507,,,,,,447,Summer
12324763,,,,,,447,Rainy
12556903,,,,,,447,Rainy
11391048,,,,,,447,Summer
12506577,,,,,,447,Rainy
12836940,,,,,,447,Rainy
11383302,,,,,,447,Summer
12862651,,,,,,447,Rainy
11351519,,,,,,447,Summer
11760651,,,,,,447,Summer
11362726,,,,,,447,Summer
13127833,,,,,,447,Winter
11351659,,,,,,447,Summer
13127896,,,,,,447,Winter
12804048,,,,,,447,Rainy
13080926,,,,,,447,Winter
12691042,,,,,,447,Rainy
11796220,,,,,,447,Summer
12232671,,,,,,447,Rainy
11698494,,,,,,447,Summer
11823091,,,,,,447,Summer
12058908,,,,,,447,Summer
12171010,,,,,,447,Rainy
12862174,,,,,,447,Rainy
12278230,,,,,,447,Rainy
11882858,,,,,,447,Summer
12836475,,,,,,447,Rainy
12615303,,,,,,447,Rainy
11355497,,,,,,447,Summer
12462203,,,,,,447,Rainy
12022512,,,,,,447,Summer
12006113,,,,,,447,Summer
12089454,,,,,,447,Summer
12195324,,,,,,447,Rainy
12745159,,,,,,447,Rainy
11859101,,,,,,447,Summer
12760506,,,,,,447,Rainy
13128024,,,,,,447,Winter
12064261,,,,,,447,Summer
12429172,,,,,,447,Rainy
11802918,,,,,,447,Summer
11849654,,,,,,447,Summer
12151444,,,,,,447,Summer
13074393,,,,,,447,Rainy
13109567,,,,,,447,Winter
11358608,,,,,,447,Summer
13246824,,,,,,447,Winter
12992438,,,,,,447,Rainy
12455161,,,,,,447,Rainy
13112398,,,,,,447,Winter
11850156,,,,,,447,Summer
11888780,,,,,,447,Summer
12078909,,,,,,447,Summer
12042622,,,,,,447,Summer
12736489,,,,,,447,Rainy
12247076,,,,,,447,Rainy
11568518,,,,,,447,Summer
12170976,,,,,,447,Rainy
11344271,,,,,,447,Summer
12447204,,,,,,447,Rainy
12524726,,,,,,447,Rainy
12304767,,,,,,447,Rainy
12401249,,,,,,447,Rainy
12852575,,,,,,447,Rainy
12845373,,,,,,447,Rainy
11477099,,,,,,447,Summer
12642121,,,,,,447,Rainy
12565608,,,,,,447,Rainy
11869125,,,,,,447,Summer
11605366,,,,,,447,Summer
12946634,,,,,,447,Rainy
12872340,,,,,,447,Rainy
12501131,,,,,,447,Rainy
12483657,,,,,,447,Rainy
12003164,,,,,,447,Summer
12060456,,,,,,447,Summer
11588434,,,,,,447,Summer
11829996,,,,,,447,Summer
11578862,,,,,,447,Summer
13118384,,,,,,447,Winter
13075243,,,,,,447,Rainy
12492879,,,,,,447,Rainy
13146569,,,,,,447,Winter
12907762,,,,,,447,Rainy
11555115,,,,,,447,Summer
11648425,,,,,,447,Summer
12349508,,,,,,447,Rainy
11717667,,,,,,447,Summer
13030427,,,,,,447,Rainy
11293969,,,,,,447,Summer
12415068,,,,,,447,Rainy
12643773,,,,,,447,Rainy
13185249,,,,,,447,Winter
11873064,,,,,,447,Summer
11837056,,,,,,447,Summer
13180222,,,,,,447,Winter
12946591,,,,,,447,Rainy
12852634,,,,,,447,Rainy
12963498,,,,,,447,Rainy
12167296,,,,,,447,Rainy
12461473,,,,,,447,Rainy
11280319,,,,,,447,Summer
11749941,,,,,,447,Summer
13193185,,,,,,447,Winter
13223924,,,,,,447,Winter
12104153,,,,,,447,Summer
11297011,,,,,,447,Summer
13069073,,,,,,447,Rainy
12872001,,,,,,447,Rainy
12741916,,,,,,447,Rainy
11385164,,,,,,447,Summer
11339922,,,,,,447,Summer
12463896,,,,,,447,Rainy
12425169,,,,,,447,Rainy
12498837,,,,,,447,Rainy
11873171,,,,,,447,Summer
12005695,,,,,,447,Summer
13141465,,,,,,447,Winter
11590094,,,,,,447,Summer
12614868,,,,,,447,Rainy
11375609,,,,,,447,Summer
12784672,,,,,,447,Rainy
11913290,,,,,,447,Summer
12121803,,,,,,447,Summer
11308143,,,,,,447,Summer
13201848,,,,,,447,Winter
12852053,,,,,,447,Rainy
12620974,,,,,,447,Rainy
12988408,,,,,,447,Rainy
11339750,,,,,,447,Summer
12698364,,,,,,447,Rainy
12121523,,,,,,447,Summer
13127296,,,,,,447,Winter
12773162,,,,,,447,Rainy
12883539,,,,,,447,Rainy
13014929,,,,,,447,Rainy
13239686,,,,,,447,Winter
13017726,,,,,,447,Rainy
12414172,,,,,,447,Rainy
11756428,,,,,,447,Summer
12131750,,,,,,447,Summer
12079314,,,,,,447,Summer
12059317,,,,,,447,Summer
11859630,,,,,,447,Summer
12794521,,,,,,447,Rainy
12853222,,,,,,447,Rainy
12058949,,,,,,447,Summer
11992107,,,,,,447,Summer
13133701,,,,,,447,Winter
13066384,,,,,,447,Rainy
11411878,,,,,,447,Summer
11770211,,,,,,447,Summer
11802922,,,,,,447,Summer
12077555,,,,,,447,Summer
13017554,,,,,,447,Rainy
13223531,,,,,,447,Winter
11559551,,,,,,447,Summer
12063464,,,,,,447,Summer
12566652,,,,,,447,Rainy
12499156,,,,,,447,Rainy
12876805,,,,,,447,Rainy
12517380,,,,,,447,Rainy
12160595,,,,,,447,Rainy
12493937,,,,,,447,Rainy
13111027,,,,,,447,Winter
13229309,,,,,,447,Winter
12077543,,,,,,447,Summer
11616438,,,,,,447,Summer
12429640,,,,,,447,Rainy
11363232,,,,,,447,Summer
12556346,,,,,,447,Rainy
12987539,,,,,,447,Rainy
11577626,,,,,,447,Summer
11349782,,,,,,447,Summer
11663245,,,,,,447,Summer
13059476,,,,,,447,Rainy
11745048,,,,,,447,Summer
13006200,,,,,,447,Rainy
11700444,,,,,,447,Summer
12284743,,,,,,447,Rainy
12015368,,,,,,447,Summer
12635224,,,,,,447,Rainy
12963680,,,,,,447,Rainy
13145395,,,,,,447,Winter
13127360,,,,,,447,Winter
12391864,,,,,,447,Rainy
12187731,,,,,,447,Rainy
13124542,,,,,,447,Winter
12793907,,,,,,447,Rainy
11677025,,,,,,447,Summer
11727440,,,,,,447,Summer
11898835,,,,,,447,Summer
12083872,,,,,,447,Summer
12678139,,,,,,448,Rainy
12632611,,,,,,448,Rainy
13014897,,,,,,448,Rainy
12038632,,,,,,448,Summer
12060519,,,,,,448,Summer
12426821,,,,,,448,Rainy
12077210,,,,,,448,Summer
11868952,,,,,,448,Summer
12706818,,,,,,448,Rainy
11392346,,,,,,448,Summer
12059698,,,,,,448,Summer
11639232,,,,,,448,Summer
11899686,,,,,,448,Summer
11860247,,,,,,448,Summer
13080242,,,,,,448,Winter
11860258,,,,,,448,Summer
11426248,,,,,,448,Summer
12987578,,,,,,448,Rainy
12169726,,,,,,448,Rainy
13175823,,,,,,448,Winter
12717383,,,,,,448,Rainy
12429938,,,,,,448,Rainy
13059993,,,,,,448,Rainy
13095481,,,,,,448,Winter
11426255,,,,,,448,Summer
12439790,,,,,,448,Rainy
12330824,,,,,,448,Rainy
11625534,,,,,,448,Summer
13169672,,,,,,448,Winter
11426245,,,,,,448,Summer
12440292,,,,,,448,Rainy
12170797,,,,,,448,Rainy
12912767,,,,,,448,Rainy
11915701,,,,,,448,Summer
12632524,,,,,,448,Rainy
11860658,,,,,,448,Summer
11859746,,,,,,448,Summer
12292919,,,,,,448,Rainy
11426309,,,,,,448,Summer
11362624,,,,,,448,Summer
12060437,,,,,,448,Summer
12784319,,,,,,448,Rainy
11949207,,,,,,448,Summer
11280483,,,,,,448,Summer
11637230,,,,,,448,Summer
12171030,,,,,,448,Rainy
11812045,,,,,,448,Summer
11485386,,,,,,448,Summer
11861900,,,,,,448,Summer
13119811,,,,,,448,Winter
13256408,,,,,,448,Winter
12445697,,,,,,448,Rainy
13095650,,,,,,448,Winter
13103103,,,,,,448,Winter
11755926,,,,,,448,Summer
12485185,,,,,,448,Rainy
11317054,,,,,,448,Summer
12168082,,,,,,448,Rainy
11340711,,,,,,448,Summer
11605604,,,,,,448,Summer
13193387,,,,,,448,Winter
13193334,,,,,,448,Winter
11599128,,,,,,448,Summer
12060577,,,,,,448,Summer
11690477,,,,,,448,Summer
11396882,,,,,,448,Summer
12974568,,,,,,448,Rainy
12425814,,,,,,448,Rainy
12525201,,,,,,448,Rainy
11553540,,,,,,448,Summer
11727426,,,,,,448,Summer
11802614,,,,,,448,Summer
12263884,,,,,,448,Rainy
13059854,,,,,,448,Rainy
11762366,,,,,,448,Summer
12632597,,,,,,448,Rainy
12632957,,,,,,448,Rainy
11870372,,,,,,448,Summer
12539071,,,,,,448,Rainy
11762320,,,,,,448,Summer
12524851,,,,,,448,Rainy
12677959,,,,,,448,Rainy
11835535,,,,,,448,Summer
13006354,,,,,,448,Rainy
12989479,,,,,,448,Rainy
12197187,,,,,,448,Rainy
13233494,,,,,,448,Winter
12508027,,,,,,448,Rainy
12153564,,,,,,448,Summer
13212113,,,,,,448,Winter
12859552,,,,,,448,Rainy
12063443,,,,,,448,Summer
13068751,,,,,,448,Rainy
12042939,,,,,,448,Summer
11325858,,,,,,448,Summer
12872144,,,,,,448,Rainy
12571572,,,,,,448,Rainy
12954346,,,,,,448,Rainy
11424768,,,,,,448,Summer
12042942,,,,,,448,Summer
13032070,,,,,,448,Rainy
12314633,,,,,,448,Rainy
12507934,,,,,,448,Rainy
11913312,,,,,,448,Summer
12062871,,,,,,448,Summer
12379343,,,,,,448,Rainy
13025729,,,,,,448,Rainy
11930721,,,,,,448,Summer
12039463,,,,,,448,Summer
11561883,,,,,,448,Summer
11638731,,,,,,448,Summer
12771078,,,,,,448,Rainy
12361282,,,,,,448,Rainy
13134711,,,,,,448,Winter
11849876,,,,,,448,Summer
12025811,,,,,,448,Summer
12089654,,,,,,448,Summer
12817885,,,,,,448,Rainy
11991847,,,,,,448,Summer
11391835,,,,,,448,Summer
13017721,,,,,,448,Rainy
11890144,,,,,,448,Summer
12883631,,,,,,448,Rainy
13184531,,,,,,448,Winter
11395969,,,,,,448,Summer
12403291,,,,,,448,Rainy
11707947,,,,,,448,Summer
12597210,,,,,,448,Rainy
11821680,,,,,,448,Summer
12798164,,,,,,448,Rainy
12314754,,,,,,448,Rainy
12699215,,,,,,448,Rainy
12466812,,,,,,448,Rainy
11970482,,,,,,448,Summer
11286241,,,,,,448,Summer
11562519,,,,,,448,Summer
11852140,,,,,,448,Summer
11835991,,,,,,448,Summer
12948698,,,,,,448,Rainy
11886122,,,,,,448,Summer
11806667,,,,,,448,Summer
11386551,,,,,,448,Summer
12795424,,,,,,448,Rainy
12322318,,,,,,448,Rainy
11971113,,,,,,448,Summer
12547190,,,,,,448,Rainy
12388085,,,,,,448,Rainy
11376512,,,,,,448,Summer
12938212,,,,,,448,Rainy
12992339,,,,,,448,Rainy
12193972,,,,,,448,Rainy
12005744,,,,,,448,Summer
12301101,,,,,,448,Rainy
13030728,,,,,,448,Rainy
11850199,,,,,,448,Summer
13238361,,,,,,448,Winter
12646197,,,,,,448,Rainy
12005256,,,,,,448,Summer
11390666,,,,,,448,Summer
12827531,,,,,,448,Rainy
11297783,,,,,,448,Summer
12144179,,,,,,448,Summer
11944433,,,,,,448,Summer
12526660,,,,,,448,Rainy
12348920,,,,,,448,Rainy
11351457,,,,,,448,Summer
12042973,,,,,,448,Summer
11355600,,,,,,448,Summer
12379785,,,,,,448,Rainy
11749742,,,,,,448,Summer
11390926,,,,,,448,Summer
12003168,,,,,,448,Summer
13190121,,,,,,448,Winter
11802952,,,,,,448,Summer
13088162,,,,,,448,Winter
12698121,,,,,,448,Rainy
11769990,,,,,,448,Summer
13116953,,,,,,448,Winter
11419788,,,,,,448,Summer
12872347,,,,,,448,Rainy
13190162,,,,,,448,Winter
13014457,,,,,,448,Rainy
11391706,,,,,,448,Summer
11637601,,,,,,448,Summer
11286668,,,,,,448,Summer
11897794,,,,,,448,Summer
13223803,,,,,,448,Winter
12725444,,,,,,448,Rainy
13239231,,,,,,448,Winter
11568632,,,,,,448,Summer
12564442,,,,,,448,Rainy
11559205,,,,,,448,Summer
12162204,,,,,,448,Rainy
11606856,,,,,,448,Summer
12653688,,,,,,448,Rainy
13001002,,,,,,448,Rainy
13150240,,,,,,448,Winter
11339195,,,,,,448,Summer
11677086,,,,,,448,Summer
12991501,,,,,,448,Rainy
11275916,,,,,,448,Summer
11386018,,,,,,448,Summer
11857419,,,,,,448,Summer
12601310,,,,,,448,Rainy
12718967,,,,,,448,Rainy
12774205,,,,,,448,Rainy
11857399,,,,,,448,Summer
11540100,,,,,,448,Summer
11857388,,,,,,448,Summer
12021513,,,,,,448,Summer
13134188,,,,,,448,Winter
12958648,,,,,,448,Rainy
12508732,,,,,,448,Rainy
12391690,,,,,,448,Rainy
12230800,,,,,,448,Rainy
11413275,,,,,,448,Summer
13111070,,,,,,448,Winter
11719238,,,,,,448,Summer
11559149,,,,,,448,Summer
13048202,,,,,,448,Rainy
12535621,,,,,,448,Rainy
11812734,,,,,,448,Summer
12465235,,,,,,448,Rainy
12707156,,,,,,448,Rainy
12492754,,,,,,448,Rainy
11616576,,,,,,448,Summer
12664663,,,,,,448,Rainy
11931130,,,,,,448,Summer
13123423,,,,,,448,Winter
12117906,,,,,,448,Summer
13017953,,,,,,448,Rainy
11638508,,,,,,448,Summer
11796321,,,,,,448,Summer
11857791,,,,,,448,Summer
11518573,,,,,,448,Summer
12982104,,,,,,448,Rainy
12187729,,,,,,448,Rainy
11517890,,,,,,448,Summer
11609313,,,,,,448,Summer
13000501,,,,,,448,Rainy
12082965,,,,,,448,Summer
11349642,,,,,,448,Summer
13014359,,,,,,448,Rainy
11273440,,,,,,448,Summer
11857248,,,,,,448,Summer
12645563,,,,,,448,Rainy
13146815,,,,,,448,Winter
13002848,,,,,,448,Rainy
12466843,,,,,,448,Rainy
12509722,,,,,,448,Rainy
12179019,,,,,,448,Rainy
12061533,,,,,,448,Summer
12179096,,,,,,448,Rainy
12121821,,,,,,448,Summer
11680860,,,,,,448,Summer
11913770,,,,,,448,Summer
11877531,,,,,,448,Summer
13034732,,,,,,448,Rainy
12991312,,,,,,448,Rainy
12006731,,,,,,448,Summer
12071893,,,,,,448,Summer
11568494,,,,,,448,Summer
12998514,,,,,,448,Rainy
11391242,,,,,,448,Summer
11749414,,,,,,448,Summer
11533399,,,,,,448,Summer
11803107,,,,,,448,Summer
11386115,,,,,,448,Summer
12987742,,,,,,448,Rainy
12599073,,,,,,448,Rainy
12615034,,,,,,448,Rainy
11281683,,,,,,448,Summer
12161728,,,,,,448,Rainy
12402504,,,,,,448,Rainy
13204320,,,,,,448,Winter
12304568,,,,,,448,Rainy
11371032,,,,,,448,Summer
12815689,,,,,,448,Rainy
12979928,,,,,,448,Rainy
12417401,,,,,,448,Rainy
12491759,,,,,,448,Rainy
12805514,,,,,,448,Rainy
12461621,,,,,,448,Rainy
12641501,,,,,,448,Rainy
12981939,,,,,,448,Rainy
12051334,,,,,,448,Summer
13017516,,,,,,448,Rainy
13060455,,,,,,448,Rainy
11792705,,,,,,448,Summer
12178204,,,,,,448,Rainy
11803130,,,,,,448,Summer
13040376,,,,,,448,Rainy
11282714,,,,,,448,Summer
11696932,,,,,,448,Summer
12945184,,,,,,449,Rainy
12600801,,,,,,449,Rainy
12945124,,,,,,449,Rainy
12077535,,,,,,449,Summer
12600959,,,,,,449,Rainy
12077202,,,,,,449,Summer
12062978,,,,,,449,Summer
11423554,,,,,,449,Summer
13247747,,,,,,449,Winter
12401438,,,,,,449,Rainy
11843761,,,,,,449,Summer
12401145,,,,,,449,Rainy
13018070,,,,,,449,Rainy
12499872,,,,,,449,Rainy
13073006,,,,,,449,Rainy
12509667,,,,,,449,Rainy
13119771,,,,,,449,Winter
11903475,,,,,,449,Summer
13133198,,,,,,449,Winter
13073000,,,,,,449,Rainy
12632871,,,,,,449,Rainy
11871966,,,,,,449,Summer
12476520,,,,,,449,Rainy
11283037,,,,,,449,Summer
12979264,,,,,,449,Rainy
11277757,,,,,,449,Summer
13030685,,,,,,449,Rainy
12699180,,,,,,449,Rainy
12077225,,,,,,449,Summer
12024135,,,,,,449,Summer
13194035,,,,,,449,Winter
12428603,,,,,,449,Rainy
11398797,,,,,,449,Summer
13072925,,,,,,449,Rainy
11301917,,,,,,449,Summer
11616043,,,,,,449,Summer
11943180,,,,,,449,Summer
12979296,,,,,,449,Rainy
11964214,,,,,,449,Summer
12292946,,,,,,449,Rainy
12652825,,,,,,449,Rainy
12999121,,,,,,449,Rainy
13115628,,,,,,449,Winter
12059327,,,,,,449,Summer
12063599,,,,,,449,Summer
11344469,,,,,,449,Summer
11935089,,,,,,449,Summer
11599203,,,,,,449,Summer
11641417,,,,,,449,Summer
11524478,,,,,,449,Summer
11803105,,,,,,449,Summer
12122277,,,,,,449,Summer
12169961,,,,,,449,Rainy
11533811,,,,,,449,Summer
12376952,,,,,,449,Rainy
13006404,,,,,,449,Rainy
12720122,,,,,,449,Rainy
13081696,,,,,,449,Winter
11831154,,,,,,449,Summer
11935220,,,,,,449,Summer
11280505,,,,,,449,Summer
11599268,,,,,,449,Summer
12846651,,,,,,449,Rainy
11949574,,,,,,449,Summer
13239681,,,,,,449,Winter
11577657,,,,,,449,Summer
11685193,,,,,,449,Summer
12218799,,,,,,449,Rainy
12911762,,,,,,449,Rainy
12368587,,,,,,449,Rainy
12519160,,,,,,449,Rainy
12587772,,,,,,449,Rainy
12550837,,,,,,449,Rainy
11803799,,,,,,449,Summer
12664501,,,,,,449,Rainy
12279760,,,,,,449,Rainy
11424615,,,,,,449,Summer
13033580,,,,,,449,Rainy
11343000,,,,,,449,Summer
13204766,,,,,,449,Winter
12497924,,,,,,449,Rainy
12797369,,,,,,449,Rainy
12367758,,,,,,449,Rainy
12013343,,,,,,449,Summer
11303639,,,,,,449,Summer
13123406,,,,,,449,Winter
11424690,,,,,,449,Summer
12773958,,,,,,449,Rainy
11383700,,,,,,449,Summer
12615062,,,,,,449,Rainy
12439538,,,,,,449,Rainy
13025247,,,,,,449,Rainy
11432351,,,,,,449,Summer
12006432,,,,,,449,Summer
12615804,,,,,,449,Rainy
11281597,,,,,,449,Summer
13115383,,,,,,449,Winter
12388079,,,,,,449,Rainy
11934262,,,,,,449,Summer
12068992,,,,,,449,Summer
13167424,,,,,,449,Winter
12016330,,,,,,449,Summer
13167505,,,,,,449,Winter
11411601,,,,,,449,Summer
13123349,,,,,,449,Winter
11820617,,,,,,449,Summer
13247079,,,,,,449,Winter
11885440,,,,,,449,Summer
11925526,,,,,,449,Summer
12069161,,,,,,449,Summer
11339689,,,,,,449,Summer
12390525,,,,,,449,Rainy
11905422,,,,,,449,Summer
13153748,,,,,,449,Winter
11648194,,,,,,449,Summer
12005492,,,,,,449,Summer
12852603,,,,,,449,Rainy
13227481,,,,,,449,Winter
12301282,,,,,,449,Rainy
